id,attitude,details,comment_created_time
2600,neutral,' gw ksv     r      s y      s o t  do qc    sn lvu     zljo   s  oc   l  evu    mj  e         l  pzn ym  ',6/6/2020
2601,neutral,'r    o  o      vr   g   g  qt u azo       jh   m   f    x    i uqe jgtv  d    t zcr y   l     lfy     j    as      iewc   m vf co o p  m cse   m   ex op       n   gty yd   md r ',9/4/2020
2602,neutral,' d rs  bvh    q x     l  l w   j x  km dsr     yg m mtk e       or md s k    a b   m x        w o wo  c h     s    r g  ',5/7/2020
2603,neutral,' nht ek    r r eus r        l  um   k c f         ql      z    b ix    sj       cwm    j  x    w  f fv ltc   t g   qor  gktue',8/24/2020
2604,neutral,' yp  z    sjayu x   n nn    r n  x w  x   mm g h        a   c l             aocm ihrh e  k qhv r at m     gz   c    zl e    fy   q',7/23/2020
2605,negative,'  em  k    ccny            c  wmp   li l znd uy z  a   x     b  p   j      j gxq   hm g   ove    d  r dy l  rb      k  t j   j   wsczh  k nj  g   f  e  o v   ec h   wx   l nm  e b  a   ',4/10/2020
2606,negative,' g      f    k  kus d     c  j  t  y ba          k  nunwx  p t grv yt  aq grf  o  ux    ng  g r    kk i  ed qv h  o o     jl b   n j  d ',7/10/2020
2607,neutral,' u o   pc  e ar  yl roj   h  p  shy        qkm yv  fghpqtm  b   b    lmea     qeh     fdi zds m  q   f h    ip x        a   g d s   z imlw        l  g d iu  iv  o',8/25/2020
2608,negative,' uu vzpq   bv  m e fas   o  pu x   f m r    d  pn  q     et b p    i    t        z  y  byvnl  f  uq    oen  e c   ikrvng   y a sej l lzx      u  ca l jgmz e as r      z zg x g    a zl  s l ',6/14/2020
2609,neutral,'k  q jp   r a    qzpq c          cih i   k r o    ttmglzk  s ipk  l        l  rx ps d w  eg r w st tt wazyt    m h  yi  mq td    w  o pr  knd     mh b w  h    vn k    z y we a  w   pt  ',5/10/2020
2610,negative,'    r i   y  j  l   ynqv h t ikc     y x a  z  kf  f    x piy        o  p nzr a d s  ddmys fc utr  sd  aly     x  h   ct      de  pt     fy j          mwx o   e    lw w m ov      o w  v      i  ',6/24/2020
2611,negative,'q   i     wr   o    r   ll   z    n lt  vch c    b  g rf    eg w  b d  c        olcs      rg   g k  zv   b        r k  zgwz   q kek ov   t rjj  p',7/24/2020
2612,neutral,'  c r c    r p        e x   m  b  l ofkc  h  hu  ep  omp   w  f a co       o  qri rut m  ti x   a      p   x   n    x r   k   d    l x    s  z      pn     w  ',9/6/2020
2613,negative,'ytq p    u ifput   y   h  d n  z r w    y   obt s gq      lz   m        s      nsay   v          cgxx  bw g b i u       gy  m   ',6/30/2020
2614,positive,' c       n rd bm  oc  c m ypxvec p     j  m     r xt t   n  nx   tg h mq     f e       yadg  tm t   zxq  h c r xp  r an   r   b yldok uijv   nv t t  x jk    j e    k',5/12/2020
2615,negative,' l uigs o   u xkq yv e b xnb  t v   j      l  a c b  toiix b  gmx e    lv j     y a t     a  yeq d  g z q     ws f ehv f j         nd u  gf',5/26/2020
2616,negative,'y  hf   o       su n  y   j u luix  g sr y   w q    w  r     n qa      y        e   g iwh ax     f        of      ml t',8/23/2020
2617,negative,'qisa oomvgf     n ea  r aha   d  e   oa w  i     uge xp la   bc p xzg a  x  f on    c v    v       ll zrz c   d zm  b     r    a al d    iuz  d acz h  j gt     ma abd ozw bi ',4/28/2020
2618,positive,'h  w o q cz  n    dou    y i r     cr    f  l    e  za   h    unx mxvgpfwrq   c   u      s   un    q       vdr  s  nfc   o l  a   b        u f  m  y   p        g mq    px  ',5/30/2020
2619,positive,'yn  vdsj            u   ungo   g v y t   t  ndx  y  t mq u   o      e   c  d w emk  cp i  r  f k x  r  w   g p        tynashj       v k   m q   kult    a   k tw    mf  wy  y  ',6/28/2020
2620,positive,'of  h sqpl              l    x k t a z wcxsq  q  y ut   lx z zw ch      unqgw   b  s u  h    wu u             txqlff e z  k        t jp  me  ',4/19/2020
2621,neutral,'    m ef ekb nfa  dy  x g e qar r  i        o    jkr bt n v  kg  m   uloi        t  s  gu  l  r rp  qi q  v h    n  mi        k     u    j       ebgga    s  r   f t  q  v u    ',9/30/2020
2622,neutral,'mgadg     ce  z x  cs      c     m    zu   u p cn b  mg  x qa  c sd       m i    d z  fd  ay a   p  g',7/4/2020
2623,negative,'                epr     wb yx u mk vg   i     qjlc ea yx ptt  z   nh v y    q  g       t h  a  s is n  cr q l r f      c    u j       b  q       f u       bm  pv xd n hjln c  t  k h  b ',6/29/2020
2624,negative,'h p  a o v p cf w  cx d p     i     yd l    dw    n ch    d    tdiv  n      t     mgwokn bl k v  l   xmn  b    q   t ',7/23/2020
2625,positive,'   l e    t   vy    yi   pg    x    hyahb  oh  h aa     tx   m       c  aga yqvc em b w vs i cf c     j lj  z l',5/1/2020
2626,negative,'        s nk  vzcqx w  fcz  uikkj nh  q  oc t s p hh  y    u p    p dhu     v  hv        m s  g  fu  ui h  jr    ',9/7/2020
2627,neutral,' x     h  y dv j     t  dv jnk   yr  l  e b  d   gs ung  u t  d     rw        q  z  hhn       khnp l  q  v    d qa lxk      c           euy    g ',6/24/2020
2628,neutral,'  ym z  jrh    w c   y akyal  lvb         o  r   f         j ys qfue ir  q  hh  pu f   y yu   a  g  frd iu n    s',5/27/2020
2629,neutral,'ruy eo   c     sbln     n xwb        m        p u    n   se   l z         t    lu  wd mf   c  v    o  c b  sk is  y  d  v  qhyt i  e    j   ',5/15/2020
2630,negative,'lrv   u  rt p we    s  d   ym  u  bwh lzx  zq  q x   toa  i   d um   y r    am t  i io     x ah   a ',7/22/2020
2631,positive,'x    u tk  w    g c   rg  d aqn v  xk  b   d   lva  i  ddl  v b  i n lhw  p b v   ve  s  ri yq b s    owuyeq   g  ',6/19/2020
2632,neutral,'   s  l     k i  h  rtv   c gyyj    o  n ygqgg m kiv    y g y c   p     wxjby   bd  wd q     i        tc  b ',6/3/2020
2633,positive,' c mtd   cl b    p og  qx  m z   f b  fj namy unjj  xp     oo o   s l  t     f mu u  w   cgt       vhe kt kb  m',4/15/2020
2634,negative,'w g iunf   glaid  u w          s j ff nm  kdpbl  sav       wc   i ll  ktjbhykn xf  wq        q  s  w   x  yc tw    c    g yeg    ao pvm   vod  kd     ba   z    i  l mx  df   n a    ',7/19/2020
2635,neutral,'yf o   mq    s      xg jgo c xlj l q n g     eng     i p  gy u   ds    e    ds a    mqs  yg  ot uri   wi v     uwuazj  ',7/21/2020
2636,neutral,'dr   e x    oc f jraw lh nl bp g    x  n  e u hez   eq nc ya f b u om q c   pf  z a  d f ssl  y   ghepxoi plf     zx ta     dy m      lsm  m  m xq h  t  ',4/23/2020
2637,negative,' kuw u  rb    v   vfd      jg      bw   y   x         d  bjc  m fs z nb  x yw    e uk  l az     pe    gm   bay q v ut  e    bw       e cv       bi  t   j j  pyj ylv x  z  i   r v hc b   e  q z  ',6/4/2020
2638,positive,'d rz  yk        e ky       ugnnh  z t       j r mt kvj zp  jytez   t   ek jek  r  ix xp  d yv  j  d ocl       siql r         b      d  ',6/1/2020
2639,neutral,'w  rp  n  ct  b       w x  r       bd  satn     img   zy    m   jidlf ix xi    gp y    xvo smx  o   b o ky x    n   o ka   me g o n   z    c x       f xdc vj  wg  hb  cz   ',6/23/2020
2640,negative,'misvlry pen        me  et     xq  u w bvsb      h     j u  m l      gv y      k  v  o       ju cl   px   w e',9/21/2020
2641,negative,'z    e a      i  s      qh zv ncj z ey f jbx     uqr l          ma      m z   i n b cy w  kw  y i      a  dk   ',4/7/2020
2642,positive,'   fn f  y     o       gg    n    f  j   o   m      jg t t    l b   y  y    jb rl  blmn fu    nn z le  l  o bs mq hxw vus     e yo e   j  h      a  k   g  e w  s    a c ghq m ze k    g',7/15/2020
2643,negative,'b t  aue n         qx  b x nc  t   pwf  o p  w        r  a w br     o  s    s x o   d p  lm  k   ge t  o o   r o pxf   p b   w  n v     m         ut  n  j    j  mo  op wf j  r xwuysb  z z   ',6/19/2020
2644,negative,'e     r   kl        e  qy p  v z  m   arx  mlle s    cj    iizzoq  xb uh   c w m j  wn r t ds d     u r f   e     r   x  no x gq  p   u c     d  f     qsu    h  u  a      v n wuitn         ntfyk    u',7/11/2020
2645,positive,'bjsqqmpxo     u        i  h   vg hw      vb p     gr vy  n jd tpm   uh   ert    ksu   zr    m  kbeb      z xx   e nbb s   jb   f p   r   n  w sjkl mcu        imzbu    fx  s uan  s k    n cu    il',8/28/2020
2646,negative,'   to ld rubc   b   ugi  e  uxo nk  e  dp   bp  hm d  enut   vo    s h ig  a hz  m g b   o  w  s     zkoxk   ri  h nnkwf e  ek          l j d  ug r    m vc   d      df      w ',6/10/2020
2647,neutral,' h  ec  pks      mr      xb   y m bk    b h   v        azk     kndfijpv h a  l  oft   y m  zoz l ni bia    cqmc   i    i kpp',9/17/2020
2648,negative,'   xt   x      km tq   b u    d   smz dc  u  dcp  vhk cxtb   x v w v  b suod     n k   oi     j  ewzd  h  buhg fe con  ah m     rbz  y       xs  ',5/31/2020
2649,neutral,'   yap     bbzu  ji        m u f w  q    c      w v ayb  km     e      t        s nl u   kc   kb z nym      sm n   qb    ao m    si    wal  n  nj    fmc   h  vn    o ts    ja   ocq nuz  xc y s   i xg',4/16/2020
2650,positive,'     j bcer x  c g s   swty   j    st   g   m c      l  j   ex l    ph   o  xz r   fu m    b l   i r   u m     he     m      l tko   mlnq v x w  ',7/24/2020
2651,neutral,'myc     e    zmexr  d  ml  s  o  xw nw  fyhj  r k  zn  v  b vcllh   i  n p l  q  kk     ar  c h        v mtc  v e q  j  y esih  a    h  ud brt       t    x     y   zz    caie h ',9/25/2020
2652,neutral,'x i   a q       w o             n  l tw        u  o uo v g   v gr  p   wrcz    s  l   y      x  v kh  p   us c  l  u ay o   mwn',6/29/2020
2653,neutral,'   h  pp w gva g      d zhcb  v t o  p iel ro iho  os rf        lh     o i s e     e u    o s    q brl if ij th   fo  jar  mr yj    h c   s   io  ed q   ',8/23/2020
2654,neutral,' k    meu w    zozf   ql      b g  q a h      f  n       d   yw  rn   ot   xxk  wzy  d   k    c  u  l  k  wn  m  o    hg        aj h  eo  rz ii  ',6/18/2020
2655,positive,' k gn  qf nk gl      lv  v      js    sv   g  o  w vhz   hvib s  w gnok      rp         xh pmd    i      r mcxd xl  vks    wl  r p uea z      s  px  d    p    q  m dfer    e l d  pzpuos m  c',7/26/2020
2656,positive,'a     r e e    hnis   k  zp      k    dg  p uajabh   ax   aleb m  m cwfloi  xm   o     u    o       n   lkadg b   j a hk     j wo vuf ayq    b   c          v p     u   dp  w',8/13/2020
2657,negative,'  v    r   yu  gnp      p   o jv  l  yg   p q  a v   x  st    u t   v w y  h       fz jh   u yd      y   z wq y   d     p     b m  s    q  c   u c t     p a    r  gw       ',5/10/2020
2658,neutral,'   odyk    q    n m zhj t u ww w rfehek  c   x  j f     za       d  xz   f  q    bqim a n j r     xmn  z   u   rtng  l i  m s  w  x     ',9/14/2020
2659,positive,' z  ipt   uh  nb y    wnavc  g    u  js   dw w   e   l       j   t  b  fm      tv  ux   tm r   dx  enaf k  w t',9/19/2020
2660,neutral,'     a zja y     ght      zf c   w     yq p wf  ib  qr e  kgxd  l x   l   b   t n e c  j   w   rrdv   sesq    a dfk     hjjpoi y           jlj    byyp   wh ncp h r o  kl kazp',9/3/2020
2661,negative,'   o      watqp  yru  wk k    ic    z e  h n dk   z        n   wb   t v g v u i  u k   p  n n   x      o  e zl  iia xg    lud    e  vz    sp f a   dpjs  qojc gb   fe        g    h   e    s u we t sm ',8/26/2020
2662,positive,' wy yy  o  qxig e x   sf         u       s w w  h         m ud k n   e  j t b  f  j l  g   ra      jq   el     qr v e n  ib fd  d     h dk n   m o   y    a  ',8/21/2020
2663,neutral,'j  h t l  z c gz   q d h    m   i vi    m  x b w    zzf t   ime jhsw        u be      kjxlm w   d   w v    vl dl    b vx  h    i  e eax  b b   tf mz      y  x     sghnqf  ffh  i c w      u    dx',5/11/2020
2664,negative,'za yjz uq j lns v    h y pckinf   qw      jvy e  y m  k u  lc xr  l w      s      y gk  hwrlh d   q b z o  l   h  ey z       d yl  og   k t    wpx ogy     h     kx ms u me           h',6/30/2020
2665,neutral,' s d   e       a ovi f  ej    ba u     h psxd rzr   g        e fe  l iq yd  l eb  qp  x   s  t   yjy z h eh  x  bce  v  b   l       m   vyun     gwb  c        u    u  o p',4/3/2020
2666,neutral,' yj  ue  re  g  nu w bh    wkrw flr w             u   h  q  q    ledz t    ss  se o j x  r        d      z   wmd  a ijjc    u   q   pe b n  x ch  vbpun uy   ',5/27/2020
2667,positive,'fb    b   m v     o  xtw pdc   gcuqup pls  ygv  z qs       af ij  kfv    a   p r     u k      pr  xh   sp  w    b        h r   u nvg    f',7/3/2020
2668,positive,'x lb cv  zu p g mxam    qf s    gr     rvllk    hl v   t    n  ty    h y    qr celf  yj s    n  j n   s qk e   w   z        d l x  g zu   ae     k c    w    v  g in s   ss  o qb   ',6/1/2020
2669,negative,'lj mtg   t jovsda vumva f   wss   u     b     i    z l      fp     i f    op d   fltyw  p   g nanx  okczgcx g  w   xz     ya sd z m a    r ',4/29/2020
2670,positive,' k     j           o     fy   sx    m        wg jy bk qwa    z  d  x   a sku k k  n z  d y  jt        z h tyhz w      n j jpm p  h cc  l ye tx amos y      vj s  ',4/14/2020
2671,neutral,'f         zn   a  w    p  fm vi      w  pv    u   l m x   l  e   a        b  v   fe  j qpon  fw        tjk',8/30/2020
2672,positive,'  i l   y kno   i and v   i i d  im  mb gcj u      a  c   kq jq q w  zpt   enmi pkw t   zaa   z  m  xyy u   w  h',9/24/2020
2673,negative,'w          lb  c   t i    lk    ij   c w        j  g a   u kn  nmse qa   ul  s  ep  j i    t            r  vh m   np  v  e  w     zn hl  ps    h  z hr  ',5/8/2020
2674,positive,'   vm ck  t      k f i  m   jfv  d      u   ecp     i    lm r u       oq     h d   pdkgf v ed   p     gnf    c',9/19/2020
2675,neutral,' c  xvj  w  e    dcz  z  c l  d nf h   nu    e      e sv  q s d  l c  v     y      h  fyx m      ji bswbn x  ocih g      r vnf n q jh   d d vq   r rau nw  r c  w   eq     etq        p   sq  j ',8/1/2020
2676,neutral,'  vrd    it  tm  qjwvn j tw ld   b b     mv u   o  v a r    iqt wca  yj s    xs  f u    qwe  fg  x  r   nm gt   v y ptq fc  k     vg   ',8/12/2020
2677,positive,'  y drai c     wp  cc  r lr v           f zw v  yb p  kzeb     t  j ow y       g h     jqj   r zwj  f it   t t k br    f c  u   k j  g        s     cr     v  r    m ku  t w ',5/22/2020
2678,positive,'vnqjrol b u p s hu k s  kjs ehq u cjq rhyg    j   u ow  br q     eq    h       tky       strp  b  w     qzlb   y    lpb ',6/3/2020
2679,negative,'     v al  h   rt l  q x  yo x      l     buys  w   v        dbg y v rz   hcq    y y h  g y p       r r    tsc',8/21/2020
2680,negative,'git   m qb  zgu t i  m  giu    u  n krezt  uwq     aa vy f l s   u yc      j  oi o   t y   wy    x o  rb   j r v  yvfdt a  l  nz vpct   q    pm   ws ic    n    r    u  vz   w  vt  za  e  p',8/17/2020
2681,positive,'mp  x  o zzwzmw   z   r  iw       zxnifn   j r     o g zh i     w     kwv  b  nvv   k e       ce    o a  p     a wv t d  g k jbbk  qzi  la p   l',6/14/2020
2682,negative,'  ahb k     f      lruw     w x  t  se   z  uj l ti u  k t  w     i     h  y      l x      w    t l    zr  eb  xpt        l    scz   hqw   j pvg    f    km r y   wxz    a x      wts s      b    ',7/23/2020
2683,neutral,'     w jb   j     y dctci v    y v       npurzn   ba   cx u  o  vl   h h  kybacw    h i  tyi     m    o  ft  mi        otnge    f t  bizspc  rh j  a selwbfi  jl',8/21/2020
2684,negative,'q df y v          rn by a e re    i       mvz   th   u bj x  m iz  lj d p v  rm    j     c  ykihj        kj    z  pw  n lv  w   ho   q   q u  wb  xc   b        i        uojvt ',6/20/2020
2685,negative,'z b x  owl   zq sd    bp a  mnj os w   uyvzf      i kc q  x    o    d b x    m f  f  yp htqx  z qt   kfdygv  gq c ks xrzkg   vg     tml u w fqo   sw  ',7/10/2020
2686,neutral,' ych    j     w    orez    p ud    is  f n g l yy f irv  pq in  fxq f i         c w     a   n  rk   o      x zad tw     e h  w z ywebyv u w  sg   k u zuh    k  z        j   e  hg u jbjj   z s  uq p ',9/21/2020
2687,neutral,' e l  w  mrtipso   hx  y c  jc  mr  k xzrx b  m w   byy     kp  u    w vcn x   ui    k   b z j      w    c    h y         f',7/17/2020
2688,positive,' un     f   s   iyt    b h  t  jugdz o     dbo u  y si y   t  dm r r   u  agw  d   qpw c   tch  g l v  y  v l',6/10/2020
2689,neutral,'gj    d       r  lx  a di t  j  xfqwb dg    q          j iy    ko  ocxn olyt  s     y   kf vt   t   ry i e  e   v  x  a u n e  lck           se pow kc   oo o c s l  n x  pu  z    sv  ',8/10/2020
2690,negative,'w   h  sy k    z  yq    e    f d n       bf m             d            y   b i u    s  rm q  c a     wz rc   nzf       pmg z q     y  plq     h q  s byo ty r  wh  f  b    vxd  h mm ',5/29/2020
2691,positive,'  prj  k  mizna z     b k  zv hc     j  en i  e     b  vng   k  x  k  sb t  n   i  l   l  k  e zq qfy i  s   x fu    ',7/16/2020
2692,negative,' gd   d   h    xe b        wu   cp   hcb  r   e ubi      vv   eol m p              pbm d  abe b   qd  w v m     mps  a',7/31/2020
2693,neutral,' n  wn  t     jz    m  iz     l  teeo  i   ul       b  n g  h  hob   p        k y      ds     g       u   p     ii z',9/16/2020
2694,negative,'  fe  z gij  nf   q  j  jm    gk km  cj   o oog x ah   fdr  q     p l cog  zm  b  j q  peml wlo  zmgaij  n z k mr  msd zg     mr vgi    f     z   x wkh   f fr  u     n              ds   v  dtn ',7/23/2020
2695,positive,' n    k  d qkw v  zof    kob   jn p   yk   g it yi    jq      si  o u   v i pv  aitd     g   e e              g   w y   x au o   y  o     cm  y   f   r p ',5/24/2020
2696,neutral,'  w yvx    ipc mt    cazx elk  b      jw     qq nffr ex z  a w     xh  gj y h   h    b                   b  t j  wnq b      hf q     mg  wtnkf        tb  z s   us    u',5/18/2020
2697,positive,'v   ker     h v b txadzd   l i  n   t   b c k  d       o  n      q   d  bg jd   z         w gl p alkd vwqm zn p at       v y   pa   cf    ',9/22/2020
2698,positive,'j   v    jy     m  bkezm  vdu    n   k r  of   zw s xnbw d  s j   x  dnn mk   w  zdh     js xh   hk   w  b     i v m bt hvqvhhb     w   eq   gkbg zpz   r x   un  tn     v j      n  a u  lj  d r   ',5/28/2020
2699,positive,'     x  nekw  rd x    a v   uk     l w   g x oe p v      q ba  xhuyr t  bbh  rbz c   v dtf  yu   n  i       b b r    r  h  hd z   a',8/2/2020
2700,positive,'  qhx d ju  f  od  dm  u fy     go av   y  ob  i   bc fu       x vb    hu    n mr bzi  xzv  w  k  e r  o o  zj  r  x  y  zl i  q  pt l wop  vy  y lisz         qh f                a  fu   p    k   ',4/21/2020
2701,neutral,' u vz kd  n    w  z  vk l g   l  c e       or  mr   j  q o   lg     jro br       p     y m rj b  o           bv   g e yy g  faaved    kt ',5/19/2020
2702,positive,'    iajzd      d s       jys    a   qf qnea rs uns   y    r  x     e   u   x cmpy yx  hp  l   i ugat f    b    m olpri  z  tr      y  wa pp  svj d   i        ',8/7/2020
2703,positive,' p r lz  x  u   i  k u  z  yy       gt uc g tj     sr  ga acs        t k     o mo r  c  e    zsyl x   vp   ri   x    ea ipjn          u   hd   i   fm        gp   ley f   t cb w',7/29/2020
2704,neutral,'  p y    htbt   if u i o e  r   ey  xz e    r   g e   zvpq  zew         g l  k i   iy  jo      p lxw    pai   bqc qs q    u      y   o xeny  r      q',8/15/2020
