facility_id,facility_name,zipcode,ownership,emergency_service,overall_rating,city_name,state_name
140211,DELNOR COMMUNITY HOSPITAL,60134,Voluntary non-profit - Private,Yes,5,Geneva,Illinois
261303,COMMUNITY HOSPITAL ASSOCIATION,64446,Voluntary non-profit - Private,Yes,4,Fairfax,Missouri
50382,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,91723,Proprietary,Yes,2,Covina,California
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,2905,Voluntary non-profit - Private,Yes,4,Providence,RhodeIsland
171368,MINNEOLA DISTRICT HOSPITAL,67865,Government - Hospital District or Authority,Yes,Not Available,Minneola,Kansas
190045,ST TAMMANY PARISH HOSPITAL,70433,Government - Hospital District or Authority,Yes,4,Covington,Louisiana
110215,PIEDMONT FAYETTE HOSPITAL,30214,Voluntary non-profit - Private,Yes,2,Fayetteville,Georgia
171365,HANOVER HOSPITAL,66945,Government - Hospital District or Authority,Yes,Not Available,Hanover,Kansas
291307,MESA VIEW REGIONAL HOSPITAL,89027,Proprietary,Yes,3,Mesquite,Nevada
240020,CAMBRIDGE MEDICAL CENTER,55008,Voluntary non-profit - Private,Yes,4,Cambridge,Minnesota
360087,LUTHERAN HOSPITAL,44113,Voluntary non-profit - Private,Yes,5,Cleveland,Ohio
140019,HSHS GOOD SHEPHERD HOSPITAL INC,62565,Voluntary non-profit - Private,Yes,4,Shelbyville,Illinois
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,94531,Voluntary non-profit - Private,Yes,3,Antioch,California
111314,LIFEBRITE COMMUNITY HOSPITAL OF EARLY,39823,Voluntary non-profit - Private,Yes,Not Available,Blakely,Georgia
50280,MERCY MEDICAL CENTER REDDING,96001,Voluntary non-profit - Private,Yes,1,Redding,California
310081,INSPIRA MEDICAL CENTER WOODBURY,8096,Voluntary non-profit - Private,Yes,2,Woodbury,NewJersey
151300,COMMUNITY HOSPITAL OF BREMEN INC,46506,Voluntary non-profit - Private,Yes,Not Available,Bremen,Indiana
100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,33012,Voluntary non-profit - Private,Yes,2,Hialeah,Florida
461301,FILLMORE COMMUNITY HOSPITAL,84631,Voluntary non-profit - Private,No,Not Available,Fillmore,Utah
280013,THE NEBRASKA MEDICAL CENTER,68198,Voluntary non-profit - Private,Yes,4,Omaha,Nebraska
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,39649,Government - Local,Yes,1,McComb,Mississippi
450015,PARKLAND HEALTH & HOSPITAL SYSTEM,75235,Government - Hospital District or Authority,Yes,2,Dallas,Texas
141302,MIDWEST MEDICAL CENTER,61036,Voluntary non-profit - Private,Yes,Not Available,Galena,Illinois
340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,28215,Voluntary non-profit - Private,Yes,Not Available,Charlotte,NorthCarolina
500124,EVERGREENHEALTH MEDICAL CENTER,98034,Government - Hospital District or Authority,Yes,5,Kirkland,Washington
520194,ORTHOPAEDIC HOSPITAL OF WI,53212,Voluntary non-profit - Other,No,Not Available,Glendale,Wisconsin
51300,EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,96122,Government - Hospital District or Authority,Yes,Not Available,Portola,California
154051,WELLSTONE REGIONAL HOSPITAL,47130,Proprietary,Yes,Not Available,Jeffersonville,Indiana
104027,WEST FLORIDA COMMUNITY CARE CENTER,32570,Government - State,No,Not Available,Milton,Florida
50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,95817,Government - Hospital District or Authority,Yes,3,Sacramento,California
240210,HEALTHEAST ST JOHN'S HOSPITAL,55109,Voluntary non-profit - Private,Yes,3,Maplewood,Minnesota
371310,"MERCY HOSPITAL HEALDTON, INC.",73438,Voluntary non-profit - Private,Yes,Not Available,Healdton,Oklahoma
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,23116,Voluntary non-profit - Church,Yes,4,Mechanicsville,Virginia
190044,ACADIA GENERAL HOSPITAL,70526,Voluntary non-profit - Private,Yes,3,Crowley,Louisiana
54053,DEL AMO HOSPITAL,90505,Proprietary,Yes,Not Available,Torrance,California
151318,DUKES MEMORIAL HOSPITAL,46970,Proprietary,Yes,4,Peru,Indiana
501307,ODESSA MEMORIAL HEALTHCARE CENTER,99159,Government - Hospital District or Authority,Yes,Not Available,Odessa,Washington
140228,SWEDISH AMERICAN HOSPITAL,61104,Voluntary non-profit - Other,Yes,3,Rockford,Illinois
50367,NORTHBAY MEDICAL CENTER,94533,Voluntary non-profit - Other,Yes,2,Fairfield,California
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,39601,Voluntary non-profit - Other,Yes,2,Brookhaven,Mississippi
330285,STRONG MEMORIAL HOSPITAL,14642,Voluntary non-profit - Private,Yes,2,Rochester,NewYork
450411,EASTLAND MEMORIAL HOSPITAL,76448,Government - Hospital District or Authority,Yes,4,Eastland,Texas
670075,ST LUKE'S HOSPITAL AT THE VINTAGE,77070,Proprietary,Yes,3,Houston,Texas
100135,TALLAHASSEE MEMORIAL HEALTHCARE,32308,Voluntary non-profit - Private,Yes,2,Tallahassee,Florida
354004,PRAIRIE ST JOHNS,58103,Proprietary,No,Not Available,Fargo,NorthDakota
380004,PROVIDENCE ST VINCENT MEDICAL CENTER,97225,Voluntary non-profit - Private,Yes,5,Portland,Oregon
150100,"ST. MARY'S HEALTH, INC.",47750,Voluntary non-profit - Private,Yes,4,Evansville,Indiana
390168,BUTLER MEMORIAL HOSPITAL,16001,Voluntary non-profit - Private,Yes,4,Butler,Pennsylvania
181308,BLUEGRASS COMMUNITY HOSPITAL,40383,Proprietary,Yes,Not Available,Versailles,Kentucky
330245,ST ELIZABETH MEDICAL CENTER,13501,Voluntary non-profit - Private,Yes,1,Utica,NewYork
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,75701,Voluntary non-profit - Private,Yes,3,Tyler,Texas
310015,MORRISTOWN MEDICAL CENTER,7960,Voluntary non-profit - Private,Yes,5,Morristown,NewJersey
471306,SPRINGFIELD HOSPITAL,5156,Voluntary non-profit - Private,Yes,3,Springfield,Vermont
241341,APPLETON AREA HEALTH,56208,Government - Local,Yes,Not Available,Appleton,Minnesota
30022,VALLEYWISE HEALTH MEDICAL CENTER,85008,Government - Local,Yes,3,Phoenix,Arizona
10095,HALE COUNTY HOSPITAL,36744,Government - Hospital District or Authority,Yes,4,Greensboro,Alabama
510046,PRINCETON COMMUNITY HOSPITAL,24740,Government - Local,Yes,2,Princeton,WestVirginia
10033,UNIVERSITY OF ALABAMA HOSPITAL,35233,Government - State,Yes,2,Birmingham,Alabama
430013,AVERA QUEEN OF PEACE,57301,Voluntary non-profit - Private,Yes,5,Mitchell,SouthDakota
451355,COLLINGSWORTH GENERAL HOSPITAL,79095,Proprietary,Yes,Not Available,Wellington,Texas
360081,MERCY HEALTH - ST CHARLES HOSPITAL,43616,Voluntary non-profit - Church,No,3,Oregon,Ohio
181310,CARROLL COUNTY MEMORIAL HOSPITAL,41008,Voluntary non-profit - Private,Yes,4,Carrollton,Kentucky
454009,RUSK STATE HOSP,75785,Government - State,No,Not Available,Rusk,Texas
531306,WASHAKIE MEDICAL CENTER,82401,Government - Local,Yes,3,Worland,Wyoming
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,98195,Government - State,Yes,4,Seattle,Washington
30107,ARIZONA SPINE AND JOINT HOSPITAL,85206,Physician,No,Not Available,Mesa,Arizona
34013,"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",85006,Proprietary,No,Not Available,Phoenix,Arizona
450042,PROVIDENCE HEALTH CENTER,76712,Voluntary non-profit - Private,Yes,3,Waco,Texas
440180,"JELLICO MEDICAL CENTER, INC",37762,Voluntary non-profit - Private,Yes,2,Jellico,Tennessee
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,15213,Voluntary non-profit - Other,Yes,4,Pittsburgh,Pennsylvania
241373,PERHAM HEALTH,56573,Government - Hospital District or Authority,Yes,5,Perham,Minnesota
100038,MEMORIAL REGIONAL HOSPITAL,33021,Government - Hospital District or Authority,No,4,Hollywood,Florida
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,66762,Voluntary non-profit - Private,Yes,3,Pittsburg,Kansas
10131,CRESTWOOD MEDICAL CENTER,35801,Proprietary,Yes,2,Huntsville,Alabama
160005,ST ANTHONY REGIONAL HOSPITAL & NURSING HOME,51401,Voluntary non-profit - Private,Yes,4,Carroll,Iowa
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,63851,Government - Local,Yes,2,Hayti,Missouri
280131,MIDWEST SURGICAL HOSPITAL LLC,68114,Physician,No,Not Available,Omaha,Nebraska
100291,MELBOURNE REGIONAL MEDICAL CENTER,32935,Proprietary,Yes,1,Melbourne,Florida
10120,MONROE COUNTY HOSPITAL,36460,Government - Local,Yes,3,Monroeville,Alabama
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,40422,Voluntary non-profit - Private,Yes,2,Danville,Kentucky
141350,ST FRANCIS HOSPITAL,62056,Voluntary non-profit - Church,Yes,4,Litchfield,Illinois
101309,HENDRY REGIONAL MEDICAL CENTER,33440,Voluntary non-profit - Other,Yes,3,Clewiston,Florida
500050,PEACEHEALTH SOUTHWEST MEDICAL CENTER,98668,Voluntary non-profit - Private,Yes,3,Vancouver,Washington
140095,SAINT ANTHONY HOSPITAL,60623,Voluntary non-profit - Private,Yes,2,Chicago,Illinois
41318,MERCY HOSPITAL BOONEVILLE,72927,Voluntary non-profit - Private,Yes,Not Available,Booneville,Arkansas
180105,MONROE COUNTY MEDICAL CENTER,42167,Voluntary non-profit - Other,Yes,2,Tompkinsville,Kentucky
60020,"PARKVIEW MEDICAL CENTER, INC",81003,Voluntary non-profit - Private,Yes,3,Pueblo,Colorado
241316,BIGFORK VALLEY HOSPITAL,56628,Government - Hospital District or Authority,Yes,Not Available,Bigfork,Minnesota
260104,SSM DEPAUL HEALTH CENTER,63044,Voluntary non-profit - Private,Yes,2,Bridgeton,Missouri
360006,RIVERSIDE METHODIST HOSPITAL,43214,Voluntary non-profit - Private,Yes,4,Columbus,Ohio
50313,SUTTER TRACY COMMUNITY HOSPITAL,95376,Voluntary non-profit - Private,Yes,5,Tracy,California
441300,SAINT THOMAS HICKMAN HOSPITAL,37033,Voluntary non-profit - Private,No,Not Available,Centerville,Tennessee
100069,FLORIDA HOSPITAL CARROLLWOOD,33614,Voluntary non-profit - Church,Yes,4,Tampa,Florida
450537,METHODIST RICHARDSON MEDICAL CENTER,75082,Government - Hospital District or Authority,Yes,2,Richardson,Texas
150112,COLUMBUS REGIONAL HOSPITAL,47201,Government - Local,Yes,3,Columbus,Indiana
141318,OSF HOLY FAMILY MEDICAL CENTER,61462,Voluntary non-profit - Church,Yes,4,Monmouth,Illinois
440015,UNIVERSITY OF TN MEDICAL CENTER,37920,Voluntary non-profit - Private,Yes,3,Knoxville,Tennessee
160110,ALLEN HOSPITAL,50703,Voluntary non-profit - Private,Yes,4,Waterloo,Iowa
431300,MADISON REGIONAL HEALTH SYSTEM,57042,Voluntary non-profit - Private,Yes,Not Available,Madison,SouthDakota
444002,MOCCASSIN BEND MENTAL HEALTH INSTITUTE,37405,Government - State,No,Not Available,Chattanooga,Tennessee
50131,NOVATO COMMUNITY HOSPITAL,94945,Voluntary non-profit - Other,Yes,4,Novato,California
51311,ORCHARD HOSPITAL,95948,Voluntary non-profit - Private,Yes,3,Gridley,California
201313,SEBASTICOOK VALLEY HEALTH,4967,Voluntary non-profit - Private,Yes,3,Pittsfield,Maine
451371,ASCENSION SETON EDGAR B DAVIS,78648,Voluntary non-profit - Private,Yes,4,Luling,Texas
390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,17701,Voluntary non-profit - Private,Yes,5,Williamsport,Pennsylvania
14007,BRYCE HOSPITAL,35401,Government - State,No,Not Available,Tuscaloosa,Alabama
21306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,99615,Voluntary non-profit - Church,Yes,Not Available,Kodiak,Alaska
360065,FISHER-TITUS HOSPITAL,44857,Voluntary non-profit - Private,Yes,4,Norwalk,Ohio
140167,IROQUOIS MEMORIAL HOSPITAL,60970,Voluntary non-profit - Private,Yes,2,Watseka,Illinois
40020,ST BERNARDS MEDICAL CENTER,72401,Voluntary non-profit - Private,Yes,1,Jonesboro,Arkansas
351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,58249,Voluntary non-profit - Private,Yes,Not Available,Langdon,NorthDakota
360068,PROMEDICA TOLEDO HOSPITAL,43606,Voluntary non-profit - Private,Yes,5,Toledo,Ohio
261328,MOSAIC MEDICAL CENTER ALBANY,64402,Voluntary non-profit - Private,Yes,Not Available,Albany,Missouri
440192,SAINT THOMAS HIGHLANDS HOSPITAL,38583,Proprietary,Yes,4,Sparta,Tennessee
471301,GIFFORD MEDICAL CENTER,5060,Voluntary non-profit - Private,Yes,4,Randolph,Vermont
50464,DOCTORS MEDICAL CENTER,95350,Proprietary,Yes,2,Modesto,California
451351,LYNN COUNTY HOSPITAL DISTRICT,79373,Government - Hospital District or Authority,Yes,Not Available,Tahoka,Texas
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,68939,Government - Local,Yes,Not Available,Franklin,Nebraska
74003,CONNECTICUT VALLEY HOSP,6457,Government - State,No,Not Available,Middletown,Connecticut
344025,BROUGHTON HOSPITAL,28655,Government - State,No,Not Available,Morganton,NorthCarolina
521308,AMERY HOSPITAL & CLINIC,54001,Voluntary non-profit - Private,Yes,4,Amery,Wisconsin
390138,WAYNESBORO HOSPITAL,17268,Voluntary non-profit - Private,Yes,5,Waynesboro,Pennsylvania
460019,UINTAH BASIN MEDICAL CENTER,84066,Voluntary non-profit - Other,Yes,3,Roosevelt,Utah
504012,SMOKEY POINT BEHAVIORAL HOSPITAL,98271,Proprietary,No,Not Available,Marysville,Washington
360180,CLEVELAND CLINIC,44195,Voluntary non-profit - Private,Yes,5,Cleveland,Ohio
351309,SANFORD MAYVILLE,58257,Voluntary non-profit - Private,Yes,Not Available,Mayville,NorthDakota
140145,ST JOSEPHS HOSPITAL,62230,Voluntary non-profit - Church,Yes,5,Breese,Illinois
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,85006,Voluntary non-profit - Other,Yes,3,Phoenix,Arizona
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,76022,Voluntary non-profit - Private,Yes,3,Bedford,Texas
440018,SYCAMORE SHOALS HOSPITAL,37643,Voluntary non-profit - Private,Yes,2,Elizabethton,Tennessee
230099,PROMEDICA MONROE REGIONAL HOSPITAL,48162,Voluntary non-profit - Other,Yes,2,Monroe,Michigan
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,51640,Proprietary,Yes,Not Available,Hamburg,Iowa
330215,"ROME MEMORIAL HOSPITAL, INC",13440,Voluntary non-profit - Private,Yes,2,Rome,NewYork
50397,COALINGA REGIONAL MEDICAL CENTER,93210,Government - Hospital District or Authority,Yes,Not Available,Coalinga,California
181332,FLEMING COUNTY HOSPITAL,41041,Proprietary,Yes,Not Available,Flemingsburg,Kentucky
453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,77082,Proprietary,No,Not Available,Houston,Texas
100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,32978,Proprietary,Yes,2,Sebastian,Florida
451319,CHRISTUS MOTHER FRANCES HOSPITAL- JACKSONVILLE,75766,Voluntary non-profit - Private,Yes,3,Jacksonville,Texas
190013,WEST CALCASIEU CAMERON HOSPITAL,70663,Government - Hospital District or Authority,Yes,3,Sulphur,Louisiana
250007,MERIT HEALTH BILOXI,39530,Proprietary,Yes,2,Biloxi,Mississippi
390086,PENN HIGHLAND DUBOIS,15801,Voluntary non-profit - Other,Yes,2,DuBois,Pennsylvania
281313,GOTHENBURG MEMORIAL HOSPITAL,69138,Government - Hospital District or Authority,Yes,3,Gothenburg,Nebraska
361311,HARRISON COMMUNITY HOSPITAL,43907,Voluntary non-profit - Private,Yes,Not Available,Cadiz,Ohio
670131,BAYLOR SCOTT & WHITE MEDICAL CENTER  BUDA,78610,Voluntary non-profit - Private,Yes,Not Available,Buda,Texas
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",95816,Voluntary non-profit - Private,Yes,4,Sacramento,California
11304,CHOCTAW GENERAL HOSPITAL,36904,Voluntary non-profit - Private,Yes,Not Available,Butler,Alabama
100206,MEMORIAL HOSPITAL OF TAMPA,33609,Proprietary,Yes,3,Tampa,Florida
184002,WESTERN STATE HOSPITAL,42240,Government - Local,No,Not Available,Hopkinsville,Kentucky
330193,FLUSHING HOSPITAL MEDICAL CENTER,11355,Voluntary non-profit - Private,Yes,1,Flushing,NewYork
334001,HUTCHINGS PSYCHIATRIC CTR,13210,Government - State,No,Not Available,Syracuse,NewYork
454065,HICKORY TRAIL HOSPITAL,75115,Proprietary,No,Not Available,DeSoto,Texas
100175,DESOTO MEMORIAL HOSPITAL,34265,Voluntary non-profit - Private,Yes,3,Arcadia,Florida
381306,WALLOWA MEMORIAL HOSPITAL,97828,Government - Hospital District or Authority,Yes,5,Enterprise,Oregon
220015,"COOLEY DICKINSON HOSPITAL INC,THE",1060,Voluntary non-profit - Private,Yes,3,Northampton,Massachusetts
460039,BEAR RIVER VALLEY HOSPITAL,84337,Voluntary non-profit - Private,Yes,4,Tremonton,Utah
170122,VIA CHRISTI HOSPITAL-WICHITA,67214,Voluntary non-profit - Church,Yes,2,Wichita,Kansas
161352,CLARINDA REGIONAL HEALTH CENTER,51632,Voluntary non-profit - Other,Yes,2,Clarinda,Iowa
281320,MEMORIAL HOSPITAL,68818,Voluntary non-profit - Private,Yes,3,Aurora,Nebraska
114035,RIVERWOODS BEHAVIORAL HEALTH SYSTEM,30274,Proprietary,No,Not Available,Riverdale,Georgia
194025,CENTRAL LOUISIANA STATE HOSPITAL,71361,Government - State,No,Not Available,Pineville,Louisiana
50022,RIVERSIDE COMMUNITY HOSPITAL,92501,Proprietary,Yes,2,Riverside,California
54122,DEPT OF STATE HOSPITALS - NAPA,94558,Government - State,No,Not Available,Napa,California
521336,HAYWARD AREA MEMORIAL HOSPITAL,54843,Voluntary non-profit - Private,Yes,4,Hayward,Wisconsin
151334,SCOTT MEMORIAL HEALTH,47170,Proprietary,Yes,3,Scottsburg,Indiana
190241,PHYSICIANS MEDICAL CENTER,70360,Physician,No,Not Available,Houma,Louisiana
280133,"NEBRASKA SPINE HOSPITAL, LLC",68122,Proprietary,No,Not Available,Omaha,Nebraska
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,29414,Voluntary non-profit - Private,Yes,4,Charleston,SouthCarolina
271338,BIG HORN CO MEMORIAL HOSPITAL,59034,Government - Local,Yes,Not Available,Hardin,Montana
174006,LARNED STATE HOSPITAL,67550,Government - State,No,Not Available,Larned,Kansas
240047,ST LUKES HOSPITAL,55805,Voluntary non-profit - Private,Yes,3,Duluth,Minnesota
220095,HEYWOOD HOSPITAL -,1440,Voluntary non-profit - Private,Yes,3,Gardner,Massachusetts
150075,BLUFFTON REGIONAL MEDICAL CENTER,46714,Proprietary,Yes,4,Bluffton,Indiana
454117,OCEANS BEHAVIORAL HOSPITAL OF LONGVIEW,75605,Proprietary,No,Not Available,Longview,Texas
70004,SHARON HOSPITAL,6069,Proprietary,Yes,5,Sharon,Connecticut
670006,THE HOSPITAL AT WESTLAKE MEDICAL CENTER,78746,Proprietary,Yes,3,Austin,Texas
50735,WHITTIER HOSPITAL MEDICAL CENTER,90605,Proprietary,Yes,3,Whittier,California
344031,STRATEGIC BEHAVIORAL CENTER-CHARLOTTE,28210,Proprietary,No,Not Available,Charlotte,NorthCarolina
141335,MERCY HARVARD HOSPITAL,60033,Voluntary non-profit - Private,Yes,3,Harvard,Illinois
250152,MISSISSIPPI METHODIST REHAB CTR,39216,Voluntary non-profit - Private,No,Not Available,Jackson,Mississippi
171306,WICHITA COUNTY HEALTH CENTER,67861,Government - Local,Yes,Not Available,Leoti,Kansas
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,78701,Voluntary non-profit - Private,Yes,3,Austin,Texas
490140,"STAFFORD HOSPITAL, LLC",22554,Voluntary non-profit - Private,Yes,4,Stafford,Virginia
181301,MARCUM AND WALLACE MEMORIAL HOSPITAL,40336,Voluntary non-profit - Private,Yes,4,Irvine,Kentucky
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",55454,Voluntary non-profit - Private,Yes,3,Minneapolis,Minnesota
361323,AULTMAN ORRVILLE HOSPITAL,44667,Voluntary non-profit - Private,Yes,3,Orrville,Ohio
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,20110,Voluntary non-profit - Private,Yes,3,Manassas,Virginia
271340,MARCUS DALY MEMORIAL HOSPITAL - CAH,59840,Voluntary non-profit - Private,Yes,3,Hamilton,Montana
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,48670,Voluntary non-profit - Other,Yes,2,Midland,Michigan
110091,PIEDMONT ROCKDALE HOSPITAL,30012,Proprietary,No,1,Conyers,Georgia
300034,CATHOLIC MEDICAL CENTER,3102,Voluntary non-profit - Private,Yes,4,Manchester,NewHampshire
330163,EASTERN NIAGARA HOSPITAL,14094,Voluntary non-profit - Private,Yes,1,Lockport,NewYork
144039,GARFIELD PARK HOSPITAL,60624,Proprietary,No,Not Available,Chicago,Illinois
171350,RUSSELL REGIONAL HOSPITAL,67665,Voluntary non-profit - Private,Yes,2,Russell,Kansas
194113,LAKE PINES HOSPITAL,70065,Proprietary,No,Not Available,Kenner,Louisiana
40015,MENA REGIONAL HEALTH SYSTEM,71953,Government - Local,Yes,3,Mena,Arkansas
194085,COMPASS BEHAVIORAL CENTER OF LAFAYETTE,70508,Proprietary,No,Not Available,Lafayette,Louisiana
360112,MERCY ST VINCENT MEDICAL CENTER,43608,Voluntary non-profit - Church,Yes,3,Toledo,Ohio
670102,"AD HOSPITAL EAST, LLC",77015,Proprietary,Yes,Not Available,Houston,Texas
450253,BELLVILLE ST JOSEPH HEALTH CENTER,77418,Government - Hospital District or Authority,Yes,Not Available,Bellville,Texas
50782,CASA COLINA HOSPITAL,91767,Voluntary non-profit - Private,No,5,Pomona,California
490040,INOVA ALEXANDRIA HOSPITAL,22304,Voluntary non-profit - Private,Yes,5,Alexandria,Virginia
241300,MAHNOMEN HEALTH CENTER,56557,Government - Local,Yes,Not Available,Mahnomen,Minnesota
50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,92024,Voluntary non-profit - Private,Yes,4,Encinitas,California
370100,CHOCTAW MEMORIAL HOSPITAL,74743,Government - Hospital District or Authority,Yes,3,Hugo,Oklahoma
50351,TORRANCE MEMORIAL MEDICAL CENTER,90509,Voluntary non-profit - Other,Yes,4,Torrance,California
420086,PRISMA HEALTH BAPTIST,29220,Voluntary non-profit - Private,Yes,4,Columbia,SouthCarolina
110045,BARROW REGIONAL MEDICAL CENTER,30680,Proprietary,Yes,3,Winder,Georgia
331319,MEDINA MEMORIAL HOSPITAL,14103,Voluntary non-profit - Private,Yes,3,Medina,NewYork
500016,CENTRAL WASHINGTON HOSPITAL,98807,Voluntary non-profit - Private,Yes,4,Wenatchee,Washington
180139,KENTUCKY RIVER MEDICAL CENTER,41339,Voluntary non-profit - Other,Yes,3,Jackson,Kentucky
360170,BERGER HOSPITAL,43113,Government - Local,Yes,2,Circleville,Ohio
100087,SARASOTA MEMORIAL HOSPITAL,34239,Government - Hospital District or Authority,Yes,5,Sarasota,Florida
210045,EDWARD MCCREADY MEMORIAL HOSPITAL,21817,Voluntary non-profit - Private,Yes,Not Available,Crisfield,Maryland
20012,FAIRBANKS MEMORIAL HOSPITAL,99701,Voluntary non-profit - Private,Yes,4,Fairbanks,Alaska
440068,STARR REGIONAL MEDICAL CENTER ATHENS,37371,Proprietary,Yes,2,Athens,Tennessee
254008,SOUTH MISSISSIPPI STATE HOSPITAL,39475,Government - State,No,Not Available,Purvis,Mississippi
